activity_date,machine_id,location_id,manufacturer,game_title,game_category,software_version,transaction_count,session_count,unique_player_count,total_wager,total_payout,jackpot_amount,net_gaming_revenue,actual_hold_pct,event_count,downtime_minutes,critical_event_count,investigation_count,active_minutes,availability_pct,revenue_per_active_hour,revenue_z_score,wager_z_score,downtime_z_score,rule_based_anomaly_flag
2025-09-07,MCH000081,LOC0005,Konami,Game 002,Reel Slots,v5.0,9,1,1,172.81,155.5,0.0,17.31,0.1002,2,66,1,2,1374,0.9542,0.76,-0.305,-0.3691,2.9511,1
2025-09-07,MCH000082,LOC0007,Aristocrat,Game 009,Video Poker,v4.1,4,1,1,129.74,122.38,0.0,7.36,0.0567,0,0,0,0,1440,1.0,0.31,-0.7179,-0.5172,-0.5532,0
2025-09-07,MCH000084,LOC0008,Aristocrat,Game 017,Reel Slots,v5.0,4,1,1,146.12,128.85,0.0,17.27,0.1182,1,25,0,0,1415,0.9826,0.73,-0.3067,-0.4609,0.7742,0
2025-09-07,MCH000085,LOC0006,Light & Wonder,Game 018,Reel Slots,v5.0,3,1,1,72.88,61.72,0.0,11.16,0.1531,0,0,0,0,1440,1.0,0.47,-0.5602,-0.7128,-0.5532,0
2025-09-07,MCH000086,LOC0008,IGT,Game 023,Video Slots,v4.1,15,2,2,401.25,381.6,0.0,19.65,0.049,2,29,0,0,1411,0.9799,0.84,-0.2079,0.4164,0.9866,0
2025-09-07,MCH000089,LOC0003,Everi,Game 050,Video Slots,v5.0,9,1,1,90.8,82.25,0.0,8.55,0.0942,0,0,0,0,1440,1.0,0.36,-0.6685,-0.6511,-0.5532,0
2025-09-07,MCH000092,LOC0010,IGT,Game 035,Reel Slots,v5.0,4,1,1,90.73,77.38,0.0,13.35,0.1471,0,0,0,0,1440,1.0,0.56,-0.4693,-0.6514,-0.5532,0
2025-09-07,MCH000094,LOC0008,Aristocrat,Game 012,Video Poker,v5.0,3,1,1,211.56,190.04,0.0,21.52,0.1017,0,0,0,0,1440,1.0,0.9,-0.1303,-0.2359,-0.5532,0
2025-09-07,MCH000095,LOC0009,Konami,Game 028,Video Poker,v5.0,9,3,3,391.84,335.0,0.0,56.84,0.1451,1,10,0,1,1430,0.9931,2.38,1.3353,0.384,-0.0222,0
2025-09-08,MCH000001,LOC0004,Everi,Game 015,Reel Slots,v5.0,1,1,1,8.12,8.07,0.0,0.05,0.0062,0,0,0,0,1440,1.0,0.0,-0.8985,-0.8244,-0.5361,0
2025-09-08,MCH000002,LOC0001,Aristocrat,Game 022,Reel Slots,v4.2,10,2,2,358.85,324.56,0.0,34.29,0.0956,1,21,0,0,1419,0.9854,1.45,0.4991,0.3603,0.0191,0
2025-09-08,MCH000005,LOC0007,IGT,Game 041,Video Poker,v5.0,4,1,1,101.74,89.28,0.0,12.46,0.1225,0,0,0,0,1440,1.0,0.52,-0.3919,-0.5082,-0.5361,0
2025-09-08,MCH000006,LOC0002,IGT,Game 050,Reel Slots,v4.1,5,1,1,91.66,81.87,0.0,9.79,0.1068,0,0,0,0,1440,1.0,0.41,-0.5009,-0.5422,-0.5361,0
2025-09-08,MCH000009,LOC0003,Everi,Game 011,Reel Slots,v5.1,5,1,1,93.59,85.25,0.0,8.34,0.0891,0,0,0,0,1440,1.0,0.35,-0.5601,-0.5357,-0.5361,0
2025-09-08,MCH000010,LOC0009,Aristocrat,Game 050,Video Slots,v4.2,18,2,2,556.59,494.52,0.0,62.07,0.1115,1,80,0,1,1360,0.9444,2.74,1.633,1.0283,1.5792,0
2025-09-08,MCH000011,LOC0006,Konami,Game 005,Video Slots,v5.0,8,1,1,203.29,198.48,0.0,4.81,0.0237,0,0,0,0,1440,1.0,0.2,-0.7042,-0.1652,-0.5361,0
2025-09-08,MCH000012,LOC0008,Konami,Game 010,Reel Slots,v4.2,2,1,1,15.35,14.67,0.0,0.68,0.0443,0,0,0,0,1440,1.0,0.03,-0.8727,-0.8,-0.5361,0
2025-09-08,MCH000013,LOC0009,Everi,Game 048,Video Poker,v5.1,2,1,1,132.0,116.7,0.0,15.3,0.1159,2,34,0,0,1406,0.9764,0.65,-0.276,-0.406,0.3629,0
2025-09-08,MCH000014,LOC0007,Light & Wonder,Game 009,Video Poker,v5.1,2,1,1,33.27,29.35,0.0,3.92,0.1178,0,0,0,0,1440,1.0,0.16,-0.7405,-0.7395,-0.5361,0
2025-09-08,MCH000016,LOC0007,Konami,Game 034,Reel Slots,v4.1,1,1,1,47.55,45.23,0.0,2.32,0.0488,1,37,0,0,1403,0.9743,0.1,-0.8058,-0.6913,0.4422,0
2025-09-08,MCH000017,LOC0002,Everi,Game 050,Video Poker,v5.0,6,1,1,68.47,60.96,0.0,7.51,0.1097,0,0,0,0,1440,1.0,0.31,-0.594,-0.6206,-0.5361,0
2025-09-08,MCH000019,LOC0003,Everi,Game 041,Reel Slots,v4.2,5,1,1,466.68,426.13,0.0,40.55,0.0869,2,176,0,1,1264,0.8778,1.92,0.7546,0.7246,4.1175,1
2025-09-08,MCH000020,LOC0003,Everi,Game 039,Reel Slots,v5.1,3,1,1,61.13,55.62,0.0,5.51,0.0901,0,0,0,0,1440,1.0,0.23,-0.6756,-0.6454,-0.5361,0
2025-09-08,MCH000023,LOC0003,Light & Wonder,Game 014,Video Poker,v4.2,12,2,2,513.02,454.19,0.0,58.83,0.1147,3,20,0,0,1420,0.9861,2.49,1.5008,0.8811,-0.0073,0
2025-09-08,MCH000025,LOC0002,Light & Wonder,Game 038,Video Poker,v4.2,4,1,1,1168.52,1058.4,0.0,110.12,0.0942,1,10,0,0,1430,0.9931,4.62,3.5943,3.0954,-0.2717,1
2025-09-08,MCH000027,LOC0002,Everi,Game 018,Video Poker,v5.1,9,1,1,392.82,357.11,0.0,35.71,0.0909,1,33,0,0,1407,0.9771,1.52,0.5571,0.4751,0.3364,0
2025-09-08,MCH000030,LOC0001,IGT,Game 026,Video Poker,v5.0,12,1,1,891.59,819.71,0.0,71.88,0.0806,0,0,0,0,1440,1.0,3.0,2.0334,2.1599,-0.5361,0
2025-09-08,MCH000031,LOC0002,Aristocrat,Game 013,Video Poker,v5.1,7,1,1,221.67,201.79,0.0,19.88,0.0897,0,0,0,0,1440,1.0,0.83,-0.0891,-0.1031,-0.5361,0
2025-09-08,MCH000038,LOC0001,IGT,Game 033,Video Poker,v4.2,13,1,1,788.6,708.38,0.0,80.22,0.1017,0,0,0,0,1440,1.0,3.34,2.3738,1.812,-0.5361,0
2025-09-08,MCH000039,LOC0009,IGT,Game 005,Video Poker,v4.1,5,1,1,210.87,195.73,0.0,15.14,0.0718,0,0,0,0,1440,1.0,0.63,-0.2825,-0.1396,-0.5361,0
2025-09-08,MCH000041,LOC0007,Everi,Game 017,Video Slots,v5.0,11,2,2,285.86,263.13,0.0,22.73,0.0795,3,32,0,1,1408,0.9778,0.97,0.0273,0.1138,0.31,0
2025-09-08,MCH000042,LOC0007,Aristocrat,Game 030,Reel Slots,v4.1,3,1,1,62.16,52.17,0.0,9.99,0.1607,2,6,0,0,1434,0.9958,0.42,-0.4927,-0.6419,-0.3775,0
2025-09-08,MCH000043,LOC0010,Everi,Game 005,Video Poker,v4.2,8,1,1,256.32,241.28,0.0,15.04,0.0587,0,0,0,0,1440,1.0,0.63,-0.2866,0.014,-0.5361,0
2025-09-08,MCH000044,LOC0003,Light & Wonder,Game 016,Reel Slots,v5.0,2,1,1,84.95,78.35,0.0,6.6,0.0777,1,17,0,0,1423,0.9882,0.28,-0.6311,-0.5649,-0.0866,0
2025-09-08,MCH000046,LOC0002,Aristocrat,Game 008,Video Slots,v4.2,3,1,1,16.3,14.77,0.0,1.53,0.0939,1,82,0,0,1358,0.9431,0.07,-0.8381,-0.7968,1.632,0
2025-09-08,MCH000051,LOC0006,Everi,Game 028,Video Slots,v4.1,5,1,1,64.61,56.97,0.0,7.64,0.1182,1,3,0,0,1437,0.9979,0.32,-0.5887,-0.6336,-0.4568,0
2025-09-08,MCH000052,LOC0001,Light & Wonder,Game 044,Video Slots,v4.1,8,1,1,154.67,143.33,0.0,11.34,0.0733,0,0,0,0,1440,1.0,0.47,-0.4376,-0.3294,-0.5361,0
2025-09-08,MCH000058,LOC0007,Everi,Game 002,Video Slots,v5.0,10,2,2,337.55,311.77,0.0,25.78,0.0764,0,0,0,0,1440,1.0,1.07,0.1518,0.2884,-0.5361,0
2025-09-08,MCH000060,LOC0006,Konami,Game 025,Video Poker,v4.2,12,1,1,497.24,452.32,0.0,44.92,0.0903,0,0,0,0,1440,1.0,1.87,0.933,0.8278,-0.5361,0
2025-09-08,MCH000062,LOC0006,Everi,Game 043,Video Slots,v5.0,2,1,1,6.71,6.31,0.0,0.4,0.0596,0,0,0,0,1440,1.0,0.02,-0.8842,-0.8292,-0.5361,0
2025-09-08,MCH000068,LOC0004,Aristocrat,Game 003,Video Slots,v5.1,4,1,1,127.46,114.01,0.0,13.45,0.1055,0,0,0,0,1440,1.0,0.56,-0.3515,-0.4213,-0.5361,0
2025-09-08,MCH000070,LOC0007,Konami,Game 016,Video Slots,v4.1,5,1,1,285.66,250.67,0.0,34.99,0.1225,0,0,0,0,1440,1.0,1.46,0.5277,0.1131,-0.5361,0
2025-09-08,MCH000075,LOC0009,Konami,Game 018,Reel Slots,v4.1,5,1,1,155.11,144.83,0.0,10.28,0.0663,0,0,0,0,1440,1.0,0.43,-0.4809,-0.3279,-0.5361,0
2025-09-08,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,2,1,1,22.63,20.2,0.0,2.43,0.1074,0,0,0,0,1440,1.0,0.1,-0.8013,-0.7754,-0.5361,0
2025-09-08,MCH000079,LOC0007,Everi,Game 049,Video Poker,v5.1,1,1,1,38.98,36.15,0.0,2.83,0.0726,0,0,0,0,1440,1.0,0.12,-0.785,-0.7202,-0.5361,0
2025-09-08,MCH000080,LOC0006,Light & Wonder,Game 027,Video Poker,v4.2,11,3,3,689.9,627.75,0.0,62.15,0.0901,0,0,0,0,1440,1.0,2.59,1.6363,1.4786,-0.5361,0
2025-09-08,MCH000084,LOC0008,Aristocrat,Game 017,Reel Slots,v5.0,1,1,1,144.66,131.36,0.0,13.3,0.0919,1,68,0,0,1372,0.9528,0.58,-0.3576,-0.3632,1.2619,0
2025-09-08,MCH000085,LOC0006,Light & Wonder,Game 018,Reel Slots,v5.0,10,1,1,251.17,232.13,0.0,19.04,0.0758,0,0,0,0,1440,1.0,0.79,-0.1233,-0.0034,-0.5361,0
2025-09-08,MCH000086,LOC0008,IGT,Game 023,Video Slots,v4.1,8,1,1,41.0,39.26,0.0,1.74,0.0424,1,20,0,0,1420,0.9861,0.07,-0.8295,-0.7134,-0.0073,0
2025-09-08,MCH000087,LOC0001,IGT,Game 013,Video Slots,v4.2,9,1,1,1285.4,1230.55,0.0,54.85,0.0427,0,0,0,0,1440,1.0,2.29,1.3383,3.4902,-0.5361,1
2025-09-08,MCH000089,LOC0003,Everi,Game 050,Video Slots,v5.0,6,1,1,176.51,156.94,0.0,19.57,0.1109,1,122,0,1,1318,0.9153,0.89,-0.1017,-0.2556,2.6897,0
2025-09-08,MCH000094,LOC0008,Aristocrat,Game 012,Video Poker,v5.0,2,1,1,21.85,20.57,0.0,1.28,0.0586,2,57,0,1,1383,0.9604,0.06,-0.8483,-0.7781,0.971,0
2025-09-08,MCH000095,LOC0009,Konami,Game 028,Video Poker,v5.0,1,1,1,46.14,42.3,0.0,3.84,0.0832,1,10,0,0,1430,0.9931,0.16,-0.7438,-0.696,-0.2717,0
2025-09-08,MCH000097,LOC0007,Light & Wonder,Game 032,Reel Slots,v4.2,5,1,1,163.27,144.31,0.0,18.96,0.1161,1,108,0,1,1332,0.925,0.85,-0.1266,-0.3004,2.3195,0
2025-09-08,MCH000098,LOC0006,Light & Wonder,Game 018,Video Poker,v5.0,10,1,1,63.32,42.2,0.0,21.12,0.3335,1,13,0,0,1427,0.991,0.89,-0.0384,-0.638,-0.1924,0
2025-09-08,MCH000099,LOC0009,Aristocrat,Game 016,Video Poker,v5.1,12,1,1,147.84,136.11,0.0,11.73,0.0793,1,4,0,0,1436,0.9972,0.49,-0.4217,-0.3525,-0.4304,0
2025-09-09,MCH000001,LOC0004,Everi,Game 015,Reel Slots,v5.0,4,2,2,283.79,251.05,0.0,32.74,0.1154,0,0,0,0,1440,1.0,1.36,0.4021,0.4206,-0.4106,0
2025-09-09,MCH000003,LOC0006,IGT,Game 025,Video Slots,v5.0,26,2,2,400.42,355.76,0.0,44.66,0.1115,0,0,0,0,1440,1.0,1.86,0.7889,1.0146,-0.4106,0
2025-09-09,MCH000005,LOC0007,IGT,Game 041,Video Poker,v5.0,11,1,1,357.5,314.11,0.0,43.39,0.1214,0,0,0,0,1440,1.0,1.81,0.7477,0.796,-0.4106,0
2025-09-09,MCH000006,LOC0002,IGT,Game 050,Reel Slots,v4.1,1,1,1,14.17,12.8,0.0,1.37,0.0967,1,3,0,0,1437,0.9979,0.06,-0.6158,-0.9525,-0.2888,0
2025-09-09,MCH000007,LOC0002,Konami,Game 030,Video Poker,v5.0,5,1,1,412.64,390.03,0.0,22.61,0.0548,1,15,0,1,1425,0.9896,0.95,0.0734,1.0769,0.1985,0
2025-09-09,MCH000015,LOC0001,IGT,Game 041,Video Slots,v5.1,6,1,1,101.51,95.54,0.0,5.97,0.0588,0,0,0,0,1440,1.0,0.25,-0.4666,-0.5077,-0.4106,0
2025-09-09,MCH000016,LOC0007,Konami,Game 034,Reel Slots,v4.1,3,1,1,72.73,68.89,0.0,3.84,0.0528,0,0,0,0,1440,1.0,0.16,-0.5357,-0.6543,-0.4106,0
2025-09-09,MCH000020,LOC0003,Everi,Game 039,Reel Slots,v5.1,10,1,1,277.42,249.52,0.0,27.9,0.1006,1,5,0,0,1435,0.9965,1.17,0.2451,0.3882,-0.2076,0
2025-09-09,MCH000021,LOC0006,Light & Wonder,Game 004,Video Slots,v4.1,13,2,2,224.57,200.07,0.0,24.5,0.1091,0,0,0,0,1440,1.0,1.02,0.1347,0.119,-0.4106,0
2025-09-09,MCH000024,LOC0007,Light & Wonder,Game 034,Reel Slots,v4.1,1,1,1,48.99,44.47,0.0,4.52,0.0923,1,19,0,0,1421,0.9868,0.19,-0.5136,-0.7752,0.361,0
2025-09-09,MCH000030,LOC0001,IGT,Game 026,Video Poker,v5.0,1,1,1,69.99,24.95,0.0,45.04,0.6435,0,0,0,0,1440,1.0,1.88,0.8013,-0.6682,-0.4106,0
2025-09-09,MCH000031,LOC0002,Aristocrat,Game 013,Video Poker,v5.1,17,2,2,184.11,167.05,0.0,17.06,0.0927,0,0,0,0,1440,1.0,0.71,-0.1067,-0.087,-0.4106,0
2025-09-09,MCH000032,LOC0003,Light & Wonder,Game 016,Video Slots,v5.1,7,1,1,36.59,32.59,0.0,4.0,0.1093,0,0,0,0,1440,1.0,0.17,-0.5305,-0.8383,-0.4106,0
2025-09-09,MCH000035,LOC0001,Aristocrat,Game 001,Reel Slots,v5.0,3,1,1,119.53,106.92,0.0,12.61,0.1055,1,25,0,0,1415,0.9826,0.53,-0.2511,-0.4159,0.6046,0
2025-09-09,MCH000039,LOC0009,IGT,Game 005,Video Poker,v4.1,8,1,1,281.52,254.9,0.0,26.62,0.0946,2,16,0,0,1424,0.9889,1.12,0.2035,0.4091,0.2391,0
2025-09-09,MCH000041,LOC0007,Everi,Game 017,Video Slots,v5.0,4,1,1,550.63,501.29,0.0,49.34,0.0896,0,0,0,0,1440,1.0,2.06,0.9408,1.7797,-0.4106,0
2025-09-09,MCH000044,LOC0003,Light & Wonder,Game 016,Reel Slots,v5.0,2,1,1,83.03,75.13,0.0,7.9,0.0951,0,0,0,0,1440,1.0,0.33,-0.4039,-0.6018,-0.4106,0
2025-09-09,MCH000046,LOC0002,Aristocrat,Game 008,Video Slots,v4.2,4,1,1,14.3,13.48,0.0,0.82,0.0573,0,0,0,0,1440,1.0,0.03,-0.6337,-0.9519,-0.4106,0
2025-09-09,MCH000049,LOC0006,Aristocrat,Game 011,Video Poker,v5.1,2,1,1,57.14,51.39,0.0,5.75,0.1006,0,0,0,0,1440,1.0,0.24,-0.4737,-0.7337,-0.4106,0
2025-09-09,MCH000050,LOC0007,Everi,Game 008,Video Slots,v4.2,7,1,1,180.29,173.54,0.0,6.75,0.0374,1,9,0,0,1431,0.9938,0.28,-0.4412,-0.1065,-0.0451,0
2025-09-09,MCH000051,LOC0006,Everi,Game 028,Video Slots,v4.1,12,2,2,325.46,314.28,0.0,11.18,0.0344,1,6,0,0,1434,0.9958,0.47,-0.2975,0.6329,-0.167,0
2025-09-09,MCH000052,LOC0001,Light & Wonder,Game 044,Video Slots,v4.1,2,1,1,11.13,9.94,0.0,1.19,0.1069,0,0,0,0,1440,1.0,0.05,-0.6217,-0.968,-0.4106,0
2025-09-09,MCH000054,LOC0001,Aristocrat,Game 027,Video Poker,v4.2,1,1,1,20.17,19.04,0.0,1.13,0.056,0,0,0,0,1440,1.0,0.05,-0.6236,-0.922,-0.4106,0
2025-09-09,MCH000055,LOC0002,Konami,Game 031,Video Slots,v4.2,14,1,1,188.63,181.67,0.0,6.96,0.0369,0,0,0,0,1440,1.0,0.29,-0.4344,-0.064,-0.4106,0
2025-09-09,MCH000057,LOC0007,Light & Wonder,Game 005,Reel Slots,v5.0,4,2,2,350.36,330.49,0.0,19.87,0.0567,0,0,0,0,1440,1.0,0.83,-0.0155,0.7597,-0.4106,0
2025-09-09,MCH000060,LOC0006,Konami,Game 025,Video Poker,v4.2,3,1,1,225.71,204.49,0.0,21.22,0.094,0,0,0,0,1440,1.0,0.88,0.0283,0.1248,-0.4106,0
2025-09-09,MCH000062,LOC0006,Everi,Game 043,Video Slots,v5.0,11,2,2,670.28,603.98,0.0,66.3,0.0989,0,0,0,0,1440,1.0,2.76,1.4911,2.389,-0.4106,0
2025-09-09,MCH000065,LOC0004,Konami,Game 030,Reel Slots,v5.1,11,2,2,296.52,264.04,0.0,32.48,0.1095,2,102,0,0,1338,0.9292,1.46,0.3937,0.4855,3.7316,1
2025-09-09,MCH000067,LOC0010,Light & Wonder,Game 049,Video Slots,v5.0,1,1,1,8.21,7.38,0.0,0.83,0.1011,0,0,0,0,1440,1.0,0.03,-0.6333,-0.9829,-0.4106,0
2025-09-09,MCH000068,LOC0004,Aristocrat,Game 003,Video Slots,v5.1,16,2,2,156.64,143.62,0.0,13.02,0.0831,0,0,0,0,1440,1.0,0.54,-0.2378,-0.2269,-0.4106,0
2025-09-09,MCH000071,LOC0002,Konami,Game 012,Video Poker,v5.1,14,1,1,163.65,151.12,0.0,12.53,0.0766,0,0,0,0,1440,1.0,0.52,-0.2537,-0.1912,-0.4106,0
2025-09-09,MCH000073,LOC0008,Everi,Game 036,Reel Slots,v4.2,15,2,2,177.5,157.85,0.0,19.65,0.1107,1,113,0,1,1327,0.9215,0.89,-0.0226,-0.1207,4.1783,1
2025-09-09,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,9,1,1,123.04,116.15,0.0,6.89,0.056,2,28,0,0,1412,0.9806,0.29,-0.4367,-0.398,0.7265,0
2025-09-09,MCH000081,LOC0005,Konami,Game 002,Reel Slots,v5.0,6,3,3,356.34,327.45,0.0,28.89,0.0811,2,45,0,1,1395,0.9688,1.24,0.2772,0.7901,1.4168,0
2025-09-09,MCH000082,LOC0007,Aristocrat,Game 009,Video Poker,v4.1,26,4,4,1001.9,808.13,0.0,193.77,0.1934,2,9,0,0,1431,0.9938,8.12,5.6275,4.078,-0.0451,1
2025-09-09,MCH000084,LOC0008,Aristocrat,Game 017,Reel Slots,v5.0,1,1,1,28.39,24.69,0.0,3.7,0.1303,0,0,0,0,1440,1.0,0.15,-0.5402,-0.8801,-0.4106,0
2025-09-09,MCH000087,LOC0001,IGT,Game 013,Video Slots,v4.2,4,2,2,158.86,138.57,0.0,20.29,0.1277,0,0,0,0,1440,1.0,0.85,-0.0019,-0.2156,-0.4106,0
2025-09-09,MCH000088,LOC0008,IGT,Game 030,Video Poker,v5.0,10,3,3,158.19,142.31,0.0,15.88,0.1004,0,0,0,0,1440,1.0,0.66,-0.145,-0.219,-0.4106,0
2025-09-09,MCH000091,LOC0004,IGT,Game 044,Video Poker,v4.1,2,1,1,7.68,6.83,0.0,0.85,0.1107,0,0,0,0,1440,1.0,0.04,-0.6327,-0.9856,-0.4106,0
2025-09-09,MCH000092,LOC0010,IGT,Game 035,Reel Slots,v5.0,1,1,1,65.59,61.99,0.0,3.6,0.0549,0,0,0,0,1440,1.0,0.15,-0.5435,-0.6906,-0.4106,0
2025-09-09,MCH000094,LOC0008,Aristocrat,Game 012,Video Poker,v5.0,4,1,1,112.35,102.85,0.0,9.5,0.0846,1,60,0,0,1380,0.9583,0.41,-0.352,-0.4525,2.026,0
2025-09-09,MCH000096,LOC0004,IGT,Game 029,Video Slots,v5.1,6,1,1,365.58,336.21,0.0,29.37,0.0803,0,0,0,0,1440,1.0,1.22,0.2928,0.8372,-0.4106,0
2025-09-09,MCH000097,LOC0007,Light & Wonder,Game 032,Reel Slots,v4.2,2,1,1,34.45,31.71,0.0,2.74,0.0795,0,0,0,0,1440,1.0,0.11,-0.5714,-0.8492,-0.4106,0
2025-09-09,MCH000098,LOC0006,Light & Wonder,Game 018,Video Poker,v5.0,4,1,1,13.99,25.61,0.0,-11.62,-0.8306,0,0,0,0,1440,1.0,-0.48,-1.0373,-0.9534,-0.4106,0
2025-09-09,MCH000100,LOC0004,Konami,Game 029,Video Slots,v4.1,9,1,1,262.35,244.31,0.0,18.04,0.0688,0,0,0,0,1440,1.0,0.75,-0.0749,0.3115,-0.4106,0
2025-09-10,MCH000001,LOC0004,Everi,Game 015,Reel Slots,v5.0,17,3,3,379.98,326.27,0.0,53.71,0.1413,1,22,0,0,1418,0.9847,2.27,0.7953,0.2203,0.2402,0
2025-09-10,MCH000003,LOC0006,IGT,Game 025,Video Slots,v5.0,11,1,1,62.05,55.44,0.0,6.61,0.1065,0,0,0,0,1440,1.0,0.28,-0.4833,-0.6558,-0.4079,0
2025-09-10,MCH000005,LOC0007,IGT,Game 041,Video Poker,v5.0,7,2,2,90.54,83.43,0.0,7.11,0.0785,1,5,0,0,1435,0.9965,0.3,-0.4698,-0.5773,-0.2606,0
2025-09-10,MCH000006,LOC0002,IGT,Game 050,Reel Slots,v4.1,23,2,2,540.1,493.16,0.0,46.94,0.0869,0,0,0,0,1440,1.0,1.96,0.6115,0.6615,-0.4079,0
2025-09-10,MCH000011,LOC0006,Konami,Game 005,Video Slots,v5.0,2,1,1,141.42,128.61,0.0,12.81,0.0906,1,69,0,0,1371,0.9521,0.56,-0.315,-0.4371,1.6249,0
2025-09-10,MCH000017,LOC0002,Everi,Game 050,Video Poker,v5.0,6,1,1,97.07,93.4,0.0,3.67,0.0378,0,0,0,0,1440,1.0,0.15,-0.5632,-0.5593,-0.4079,0
2025-09-10,MCH000020,LOC0003,Everi,Game 039,Reel Slots,v5.1,1,1,1,74.9,48.49,0.0,26.41,0.3526,1,6,0,0,1434,0.9958,1.11,0.0542,-0.6204,-0.2312,0
2025-09-10,MCH000026,LOC0001,IGT,Game 015,Video Slots,v4.1,6,2,2,87.03,79.54,0.0,7.49,0.0861,0,0,0,0,1440,1.0,0.31,-0.4595,-0.587,-0.4079,0
2025-09-10,MCH000027,LOC0002,Everi,Game 018,Video Poker,v5.1,14,2,2,1358.42,1281.69,0.0,76.73,0.0565,0,0,0,0,1440,1.0,3.2,1.4202,2.9165,-0.4079,0
2025-09-10,MCH000029,LOC0002,Konami,Game 028,Reel Slots,v5.1,25,3,3,826.31,733.97,0.0,92.34,0.1117,0,0,0,0,1440,1.0,3.85,1.844,1.4502,-0.4079,0
2025-09-10,MCH000030,LOC0001,IGT,Game 026,Video Poker,v5.0,3,1,1,120.74,142.15,0.0,-21.41,-0.1773,0,0,0,0,1440,1.0,-0.89,-1.244,-0.4941,-0.4079,0
2025-09-10,MCH000031,LOC0002,Aristocrat,Game 013,Video Poker,v5.1,3,1,1,158.87,150.83,0.0,8.04,0.0506,1,26,0,0,1414,0.9819,0.34,-0.4445,-0.389,0.3581,0
2025-09-10,MCH000032,LOC0003,Light & Wonder,Game 016,Video Slots,v5.1,7,1,1,348.43,301.28,0.0,47.15,0.1353,2,25,0,0,1415,0.9826,2.0,0.6172,0.1333,0.3286,0
2025-09-10,MCH000034,LOC0004,Aristocrat,Game 032,Reel Slots,v4.2,8,1,1,179.65,158.56,0.0,21.09,0.1174,1,10,0,0,1430,0.9931,0.88,-0.0902,-0.3318,-0.1133,0
2025-09-10,MCH000035,LOC0001,Aristocrat,Game 001,Reel Slots,v5.0,19,3,3,400.32,371.6,0.0,28.72,0.0717,1,5,0,0,1435,0.9965,1.2,0.1169,0.2763,-0.2606,0
2025-09-10,MCH000037,LOC0005,Aristocrat,Game 038,Video Poker,v4.1,8,1,1,316.34,280.7,0.0,35.64,0.1127,0,0,0,0,1440,1.0,1.49,0.3047,0.0449,-0.4079,0
2025-09-10,MCH000039,LOC0009,IGT,Game 005,Video Poker,v4.1,9,1,1,819.94,725.84,0.0,94.1,0.1148,1,23,0,0,1417,0.984,3.98,1.8918,1.4327,0.2697,0
2025-09-10,MCH000048,LOC0005,IGT,Game 041,Reel Slots,v5.0,13,3,3,594.61,546.05,0.0,48.56,0.0817,1,22,0,0,1418,0.9847,2.05,0.6555,0.8117,0.2402,0
2025-09-10,MCH000050,LOC0007,Everi,Game 008,Video Slots,v4.2,2,1,1,11.57,11.03,0.0,0.54,0.0467,0,0,0,0,1440,1.0,0.02,-0.6481,-0.795,-0.4079,0
2025-09-10,MCH000051,LOC0006,Everi,Game 028,Video Slots,v4.1,17,2,2,376.74,334.0,0.0,42.74,0.1134,1,13,0,0,1427,0.991,1.8,0.4975,0.2113,-0.0249,0
2025-09-10,MCH000053,LOC0009,Konami,Game 016,Video Slots,v4.2,10,1,1,72.42,61.88,0.0,10.54,0.1455,1,6,0,0,1434,0.9958,0.44,-0.3767,-0.6273,-0.2312,0
2025-09-10,MCH000054,LOC0001,Aristocrat,Game 027,Video Poker,v4.2,2,1,1,98.82,90.33,0.0,8.49,0.0859,1,203,0,1,1237,0.859,0.41,-0.4323,-0.5545,5.5728,1
2025-09-10,MCH000056,LOC0008,Light & Wonder,Game 015,Video Slots,v4.1,5,1,1,182.96,168.26,0.0,14.7,0.0803,0,0,0,0,1440,1.0,0.61,-0.2637,-0.3227,-0.4079,0
2025-09-10,MCH000057,LOC0007,Light & Wonder,Game 005,Reel Slots,v5.0,8,1,1,541.33,484.96,0.0,56.37,0.1041,1,7,0,0,1433,0.9951,2.36,0.8675,0.6649,-0.2017,0
2025-09-10,MCH000058,LOC0007,Everi,Game 002,Video Slots,v5.0,3,1,1,81.91,77.1,0.0,4.81,0.0587,0,0,0,0,1440,1.0,0.2,-0.5322,-0.6011,-0.4079,0
2025-09-10,MCH000062,LOC0006,Everi,Game 043,Video Slots,v5.0,2,1,1,82.69,75.27,0.0,7.42,0.0897,0,0,0,0,1440,1.0,0.31,-0.4614,-0.599,-0.4079,0
2025-09-10,MCH000068,LOC0004,Aristocrat,Game 003,Video Slots,v5.1,3,1,1,120.13,108.3,0.0,11.83,0.0985,1,1,0,0,1439,0.9993,0.49,-0.3416,-0.4958,-0.3785,0
2025-09-10,MCH000070,LOC0007,Konami,Game 016,Video Slots,v4.1,16,1,1,101.54,96.19,0.0,5.35,0.0527,1,24,0,0,1416,0.9833,0.23,-0.5175,-0.547,0.2992,0
2025-09-10,MCH000073,LOC0008,Everi,Game 036,Reel Slots,v4.2,7,2,2,109.37,99.28,0.0,10.09,0.0923,1,10,0,0,1430,0.9931,0.42,-0.3889,-0.5254,-0.1133,0
