player_id,loyalty_tier,age_band,home_region,marketing_opt_in,session_count,locations_visited,machines_played,total_session_minutes,total_rounds,total_wager,player_net_revenue,average_session_minutes,average_wager_per_session,days_since_last_session
PLY00002378,Silver,21-29,Southwest,True,3,3,3,66,77,362.87,26.81,22.0,120.96,204
PLY00002379,Standard,40-49,West,True,6,3,6,112,181,408.86,27.99,18.67,68.14,22
PLY00002380,Standard,40-49,Midwest,True,6,5,6,151,204,908.43,92.95,25.17,151.41,278
PLY00002381,Standard,50-59,Southeast,False,2,2,2,65,80,179.35,17.85,32.5,89.68,203
PLY00002382,Platinum,50-59,Southeast,False,7,4,7,291,472,3597.45,251.56,41.57,513.92,5
PLY00002383,Silver,60+,Northeast,True,6,4,6,192,345,715.5,33.78,32.0,119.25,35
PLY00002384,Standard,40-49,West,True,3,2,3,48,54,131.3,12.41,16.0,43.77,21
PLY00002385,Standard,21-29,Midwest,False,3,3,3,52,58,62.97,6.36,17.33,20.99,34
PLY00002386,Silver,30-39,Southeast,True,5,3,5,132,198,744.18,70.28,26.4,148.84,194
PLY00002387,Standard,30-39,Midwest,True,3,3,3,91,141,331.46,40.92,30.33,110.49,25
PLY00002388,Standard,21-29,Southwest,True,2,2,2,11,13,45.75,6.6,5.5,22.88,275
PLY00002389,Silver,60+,Northeast,False,9,5,9,238,300,648.91,52.55,26.44,72.1,26
PLY00002390,Standard,50-59,Northeast,False,3,3,3,57,70,136.98,6.41,19.0,45.66,285
PLY00002391,Standard,60+,Southwest,True,2,2,2,37,43,40.63,3.33,18.5,20.32,193
PLY00002392,Standard,21-29,West,True,2,2,2,30,33,74.52,7.29,15.0,37.26,290
PLY00002393,Standard,30-39,West,False,2,2,2,94,116,400.3,43.81,47.0,200.15,46
PLY00002394,Gold,60+,Southeast,False,3,2,3,41,61,122.88,11.11,13.67,40.96,255
PLY00002395,Standard,40-49,Southwest,True,2,2,2,25,31,142.59,12.52,12.5,71.3,40
PLY00002396,Silver,40-49,Northeast,True,2,2,2,60,87,620.36,108.97,30.0,310.18,186
PLY00002397,Standard,50-59,Northeast,True,2,2,2,34,57,116.75,6.09,17.0,58.38,322
PLY00002398,Silver,50-59,Northeast,True,2,1,2,11,14,30.97,2.41,5.5,15.49,353
PLY00002399,Standard,30-39,West,True,2,2,2,31,48,114.27,8.96,15.5,57.14,227
PLY00002400,Standard,30-39,West,False,3,2,3,120,172,444.04,29.3,40.0,148.01,12
PLY00002401,Silver,60+,Southeast,True,1,1,1,16,14,29.67,3.03,16.0,29.67,325
PLY00002403,Standard,30-39,West,True,3,3,3,39,56,201.25,21.93,13.0,67.08,43
PLY00002404,Gold,30-39,Southeast,True,3,3,3,99,165,1251.29,77.1,33.0,417.1,152
PLY00002405,Platinum,30-39,Southeast,False,3,3,3,116,153,664.38,78.97,38.67,221.46,26
PLY00002406,Gold,50-59,Northeast,False,3,3,3,91,143,435.98,38.63,30.33,145.33,274
PLY00002407,Standard,30-39,Southwest,True,3,2,3,77,103,151.69,13.69,25.67,50.56,35
PLY00002408,Standard,50-59,West,False,3,3,3,72,93,257.41,8.67,24.0,85.8,238
PLY00002409,Standard,60+,West,True,4,4,4,170,229,542.78,41.01,42.5,135.7,30
PLY00002411,Standard,30-39,Northeast,False,3,3,3,100,125,383.92,45.17,33.33,127.97,34
PLY00002412,Standard,21-29,Southwest,True,2,2,2,20,24,9.36,0.63,10.0,4.68,298
PLY00002413,Standard,21-29,Midwest,True,7,4,7,197,312,1083.21,73.35,28.14,154.74,242
PLY00002414,Standard,40-49,Southeast,False,10,5,8,345,468,1233.43,101.34,34.5,123.34,6
PLY00002416,Silver,40-49,Northeast,True,2,2,2,52,60,127.5,7.41,26.0,63.75,267
PLY00002417,Silver,30-39,West,True,4,3,4,111,179,397.33,46.06,27.75,99.33,22
PLY00002418,Silver,21-29,West,False,6,5,6,185,296,1265.02,113.37,30.83,210.84,22
PLY00002419,Silver,40-49,West,True,3,3,3,40,38,114.65,11.21,13.33,38.22,24
PLY00002420,Standard,60+,Southeast,False,6,4,6,340,542,964.87,82.33,56.67,160.81,7
PLY00002421,Standard,21-29,Southeast,True,3,3,3,82,123,124.41,9.42,27.33,41.47,182
PLY00002422,Standard,40-49,Midwest,True,1,1,1,9,7,10.11,0.32,9.0,10.11,240
PLY00002423,Standard,21-29,Southwest,True,1,1,1,52,52,13.0,0.98,52.0,13.0,167
PLY00002424,Gold,21-29,West,True,8,7,7,258,425,1958.51,172.39,32.25,244.81,4
PLY00002425,Standard,30-39,Northeast,True,9,7,8,261,379,893.48,85.48,29.0,99.28,13
PLY00002426,Standard,21-29,Northeast,False,2,2,2,46,57,129.56,10.82,23.0,64.78,3
PLY00002427,Standard,60+,Southwest,True,5,4,5,82,120,325.31,18.98,16.4,65.06,24
PLY00002428,Silver,40-49,Southwest,True,9,5,9,457,747,3777.12,393.21,50.78,419.68,8
PLY00002429,Standard,60+,Midwest,False,6,4,6,145,195,294.9,22.69,24.17,49.15,18
PLY00002430,Standard,50-59,West,True,6,5,6,183,268,810.13,74.61,30.5,135.02,239
PLY00002431,Standard,30-39,Southeast,True,6,5,6,281,430,1408.83,99.19,46.83,234.81,5
PLY00002432,Silver,40-49,West,True,3,3,3,77,101,207.89,10.87,25.67,69.3,15
PLY00002433,Standard,40-49,Midwest,True,4,3,4,101,153,429.01,36.7,25.25,107.25,121
PLY00002434,Silver,60+,West,False,1,1,1,28,38,145.78,7.16,28.0,145.78,155
PLY00002435,Gold,40-49,Southwest,True,3,3,3,54,81,301.93,19.64,18.0,100.64,288
PLY00002436,Silver,21-29,Southwest,True,3,3,3,58,70,229.66,23.29,19.33,76.55,28
PLY00002437,Platinum,21-29,Southeast,True,5,5,5,131,182,829.48,52.46,26.2,165.9,14
PLY00002438,Standard,50-59,Midwest,True,2,2,2,22,22,71.13,6.35,11.0,35.57,318
PLY00002440,Standard,40-49,West,True,4,4,4,177,291,848.25,98.81,44.25,212.06,16
PLY00002441,Silver,60+,Midwest,True,1,1,1,5,6,3.53,0.14,5.0,3.53,344
PLY00002442,Standard,50-59,West,True,9,7,8,369,556,2267.53,259.58,41.0,251.95,6
PLY00002443,Gold,60+,Midwest,True,4,3,4,174,281,1764.79,121.65,43.5,441.2,21
PLY00002445,Gold,21-29,West,True,5,4,5,150,203,1211.69,116.23,30.0,242.34,41
PLY00002446,Standard,50-59,Southwest,True,6,6,6,114,192,731.24,69.62,19.0,121.87,222
PLY00002448,Platinum,30-39,Southeast,False,4,3,4,89,135,426.07,34.4,22.25,106.52,34
PLY00002449,Standard,40-49,West,True,2,2,2,30,26,23.96,2.15,15.0,11.98,276
PLY00002450,Gold,60+,Northeast,False,3,2,3,77,129,778.88,56.87,25.67,259.63,212
PLY00002451,Standard,60+,Southeast,True,2,2,2,19,21,22.99,1.15,9.5,11.5,349
PLY00002452,Standard,60+,Southeast,False,3,2,3,80,114,218.82,18.2,26.67,72.94,211
PLY00002453,Standard,60+,Southwest,False,4,3,4,125,147,509.49,60.05,31.25,127.37,16
PLY00002454,Platinum,50-59,Midwest,True,8,4,7,328,533,2797.42,302.86,41.0,349.68,8
PLY00002455,Standard,50-59,Southwest,True,2,2,2,60,88,282.44,6.56,30.0,141.22,34
PLY00002456,Standard,21-29,Midwest,True,3,3,3,44,69,137.17,12.59,14.67,45.72,297
PLY00002457,Standard,60+,West,False,1,1,1,12,11,29.98,2.61,12.0,29.98,338
PLY00002458,Standard,30-39,Southwest,False,4,4,4,101,126,323.66,39.8,25.25,80.92,311
PLY00002459,Gold,30-39,Southwest,False,7,7,7,296,508,2512.08,141.88,42.29,358.87,28
PLY00002460,Standard,30-39,Southeast,False,3,2,3,66,86,348.27,28.12,22.0,116.09,38
PLY00002461,Platinum,40-49,Southeast,False,3,2,2,66,97,428.99,35.83,22.0,143.0,9
PLY00002462,Silver,30-39,Southeast,True,2,2,2,33,51,377.85,47.58,16.5,188.93,331
PLY00002463,Silver,21-29,Northeast,True,9,6,9,308,498,2553.1,215.84,34.22,283.68,4
PLY00002464,Silver,60+,Southwest,True,4,3,4,102,125,301.93,22.66,25.5,75.48,218
PLY00002465,Gold,60+,West,True,2,2,2,28,46,207.09,20.8,14.0,103.55,329
PLY00002466,Platinum,40-49,Midwest,False,6,4,5,234,343,1147.3,126.65,39.0,191.22,12
PLY00002467,Gold,40-49,Northeast,True,7,6,7,128,187,1303.82,111.57,18.29,186.26,21
PLY00002468,Standard,50-59,Midwest,True,4,4,4,156,206,756.33,76.96,39.0,189.08,33
PLY00002469,Platinum,60+,West,False,5,3,5,141,241,1684.62,172.1,28.2,336.92,126
PLY00002470,Gold,50-59,Southwest,True,8,5,8,253,404,1641.09,182.13,31.63,205.14,9
PLY00002471,Gold,40-49,Midwest,False,3,1,3,97,124,289.05,27.65,32.33,96.35,261
PLY00002472,Standard,40-49,Midwest,True,3,3,3,50,62,220.81,17.4,16.67,73.6,203
PLY00002473,Gold,30-39,West,True,2,2,2,54,63,273.07,26.55,27.0,136.54,257
PLY00002474,Silver,21-29,Southwest,True,4,3,4,109,176,663.52,61.34,27.25,165.88,238
PLY00002475,Standard,60+,Southwest,True,4,3,4,113,180,622.35,39.96,28.25,155.59,12
PLY00002477,Standard,60+,West,True,2,2,2,11,14,35.93,3.17,5.5,17.97,278
PLY00002478,Silver,40-49,Southwest,False,2,2,2,58,69,294.14,27.31,29.0,147.07,276
PLY00002479,Standard,50-59,Southwest,True,1,1,1,13,22,36.11,3.11,13.0,36.11,329
PLY00002480,Silver,21-29,Midwest,True,1,1,1,30,34,114.77,10.99,30.0,114.77,323
PLY00002481,Gold,50-59,Midwest,True,8,6,8,182,305,1740.61,177.21,22.75,217.58,27
PLY00002482,Standard,30-39,Midwest,True,1,1,1,15,22,28.53,-0.13,15.0,28.53,289
PLY00002483,Standard,40-49,Southeast,True,2,2,2,17,23,23.42,2.3,8.5,11.71,290
PLY00002484,Standard,40-49,Southwest,False,2,2,2,23,28,105.59,10.02,11.5,52.8,261
PLY00002485,Standard,50-59,Northeast,True,6,5,6,195,291,732.72,56.02,32.5,122.12,10
PLY00002486,Silver,30-39,Midwest,False,3,2,3,81,98,491.78,36.49,27.0,163.93,29
PLY00002487,Silver,50-59,Midwest,True,4,4,4,96,175,873.29,120.28,24.0,218.32,147
PLY00002488,Silver,30-39,Midwest,False,5,4,5,111,170,501.98,48.28,22.2,100.4,268
PLY00002490,Standard,21-29,Southeast,True,6,5,6,162,252,786.08,86.44,27.0,131.01,17
PLY00002491,Silver,60+,Midwest,False,6,4,6,287,515,2529.46,226.06,47.83,421.58,3
PLY00002492,Standard,21-29,Southeast,True,1,1,1,18,20,49.46,3.65,18.0,49.46,294
PLY00002493,Gold,50-59,Midwest,True,5,3,5,109,158,1007.59,100.54,21.8,201.52,4
PLY00002495,Gold,40-49,West,True,2,2,2,20,27,69.14,6.69,10.0,34.57,183
PLY00002496,Platinum,50-59,Northeast,True,1,1,1,15,19,47.91,4.49,15.0,47.91,137
PLY00002497,Platinum,21-29,Southwest,True,12,4,11,508,844,6410.85,342.33,42.33,534.24,2
PLY00002498,Standard,30-39,Southwest,True,3,3,3,28,33,60.54,4.15,9.33,20.18,349
PLY00002499,Standard,30-39,Northeast,False,2,2,2,46,71,494.42,35.78,23.0,247.21,273
PLY00002500,Standard,60+,West,False,6,4,6,109,156,408.45,32.25,18.17,68.08,144
PLY00002501,Standard,60+,West,True,3,3,3,76,71,186.82,18.38,25.33,62.27,324
PLY00002503,Gold,40-49,Southwest,True,5,3,5,166,240,952.68,102.12,33.2,190.54,244
PLY00002505,Standard,30-39,West,True,4,4,4,98,116,389.16,33.35,24.5,97.29,132
PLY00002506,Gold,60+,Southwest,True,7,7,7,247,454,2619.99,286.23,35.29,374.28,7
PLY00002507,Gold,30-39,Midwest,True,2,2,2,51,70,275.41,24.68,25.5,137.71,206
PLY00002508,Silver,30-39,Southwest,True,2,2,2,107,148,225.41,22.19,53.5,112.71,19
PLY00002509,Standard,50-59,Southwest,True,6,6,6,203,279,1565.53,154.26,33.83,260.92,10
PLY00002510,Platinum,21-29,West,True,9,6,8,484,934,7178.73,602.63,53.78,797.64,26
PLY00002511,Gold,50-59,Southeast,True,7,5,6,299,506,1912.32,107.48,42.71,273.19,255
PLY00002512,Platinum,40-49,West,True,2,2,2,57,97,406.05,15.29,28.5,203.03,171
PLY00002513,Standard,60+,Southwest,True,3,3,3,58,79,180.66,14.04,19.33,60.22,10
PLY00002514,Standard,50-59,Southeast,True,7,5,7,237,350,1736.99,126.11,33.86,248.14,6
PLY00002515,Silver,40-49,Midwest,True,1,1,1,24,35,345.57,35.59,24.0,345.57,211
PLY00002517,Silver,21-29,West,True,9,4,8,258,418,1470.82,132.99,28.67,163.42,13
PLY00002518,Silver,21-29,West,True,5,4,5,164,217,595.54,51.75,32.8,119.11,8
PLY00002519,Standard,30-39,Southeast,False,3,3,3,59,72,149.27,15.11,19.67,49.76,210
PLY00002520,Platinum,30-39,Northeast,True,8,7,8,343,566,3747.47,321.9,42.88,468.43,9
PLY00002521,Standard,21-29,Northeast,False,2,2,2,38,46,113.07,8.8,19.0,56.54,303
PLY00002522,Gold,50-59,Southwest,True,8,5,8,421,696,2619.4,201.3,52.63,327.43,8
PLY00002523,Gold,30-39,Northeast,True,6,3,5,167,231,582.02,45.71,27.83,97.0,199
PLY00002524,Standard,40-49,Southwest,True,3,3,3,86,119,483.89,59.52,28.67,161.3,30
PLY00002525,Standard,40-49,Northeast,True,2,1,2,20,22,50.18,4.06,10.0,25.09,301
PLY00002526,Standard,21-29,West,True,6,5,6,199,292,376.89,41.87,33.17,62.82,209
PLY00002528,Standard,40-49,Southwest,True,2,1,2,23,29,47.9,5.39,11.5,23.95,335
PLY00002529,Silver,40-49,Northeast,False,2,2,2,51,64,172.47,18.48,25.5,86.24,250
PLY00002530,Silver,30-39,West,True,1,1,1,31,33,27.52,4.21,31.0,27.52,340
PLY00002531,Gold,30-39,West,True,1,1,1,20,19,20.04,1.34,20.0,20.04,264
PLY00002532,Standard,30-39,West,True,3,3,3,29,36,62.31,6.28,9.67,20.77,280
PLY00002533,Standard,21-29,West,False,1,1,1,17,17,7.0,0.42,17.0,7.0,353
PLY00002534,Standard,40-49,Midwest,True,5,4,5,135,181,492.21,41.17,27.0,98.44,11
PLY00002535,Silver,30-39,Northeast,True,5,4,5,109,129,336.58,25.77,21.8,67.32,6
PLY00002536,Platinum,40-49,Southwest,False,8,6,8,226,375,1631.88,179.47,28.25,203.99,22
PLY00002537,Standard,50-59,Northeast,True,4,2,4,103,139,237.2,23.11,25.75,59.3,10
PLY00002538,Standard,30-39,Southeast,False,2,2,2,38,50,152.99,8.42,19.0,76.5,245
PLY00002540,Standard,60+,Northeast,False,2,1,1,16,22,17.91,1.32,8.0,8.96,298
PLY00002541,Silver,60+,West,True,5,4,5,128,161,262.39,22.09,25.6,52.48,20
PLY00002542,Standard,60+,Southeast,True,5,4,5,160,273,1080.04,109.6,32.0,216.01,26
PLY00002543,Silver,40-49,Southwest,True,12,6,11,605,986,4211.83,424.69,50.42,350.99,7
PLY00002544,Standard,50-59,Northeast,True,2,2,2,22,39,45.45,4.39,11.0,22.73,317
PLY00002545,Standard,50-59,Midwest,False,3,3,3,61,94,153.73,14.54,20.33,51.24,223
PLY00002546,Standard,21-29,Southeast,False,2,2,2,47,68,152.48,15.46,23.5,76.24,221
PLY00002547,Silver,60+,West,True,2,2,2,39,47,110.44,11.04,19.5,55.22,305
PLY00002548,Standard,21-29,Northeast,False,5,4,5,109,172,568.2,55.96,21.8,113.64,22
PLY00002549,Standard,60+,Northeast,False,3,2,2,45,58,94.25,6.04,15.0,31.42,176
PLY00002550,Standard,60+,West,False,5,4,5,85,105,222.89,11.67,17.0,44.58,2
PLY00002552,Gold,40-49,Northeast,True,10,5,10,494,685,5355.98,399.95,49.4,535.6,20
PLY00002553,Silver,60+,Northeast,True,5,5,5,163,201,560.45,34.13,32.6,112.09,23
PLY00002554,Gold,21-29,Midwest,True,7,6,7,133,219,1544.4,145.91,19.0,220.63,21
PLY00002555,Gold,40-49,Southeast,False,3,3,3,34,48,131.46,8.49,11.33,43.82,295
PLY00002556,Standard,50-59,Northeast,True,7,7,7,198,259,574.71,58.37,28.29,82.1,33
PLY00002557,Silver,40-49,Southwest,True,7,5,6,247,388,2065.6,164.02,35.29,295.09,15
PLY00002558,Gold,40-49,Southeast,False,4,3,4,104,152,541.23,55.35,26.0,135.31,2
PLY00002559,Gold,50-59,Northeast,True,12,7,12,370,638,3661.37,383.89,30.83,305.11,84
PLY00002560,Standard,30-39,Southwest,True,2,2,2,31,51,93.55,6.12,15.5,46.78,42
PLY00002561,Silver,21-29,Southwest,True,2,2,2,80,98,366.94,25.99,40.0,183.47,305
PLY00002562,Standard,21-29,Northeast,True,1,1,1,23,35,206.66,24.2,23.0,206.66,319
PLY00002563,Standard,60+,Midwest,True,4,4,4,100,150,373.04,51.96,25.0,93.26,31
PLY00002564,Platinum,50-59,Midwest,True,6,5,6,151,228,920.74,111.35,25.17,153.46,13
PLY00002565,Silver,21-29,Northeast,True,9,7,9,291,446,1498.78,140.63,32.33,166.53,6
PLY00002566,Standard,21-29,West,False,6,6,6,90,110,491.28,41.66,15.0,81.88,291
PLY00002567,Standard,21-29,Southwest,True,2,2,2,83,108,317.33,22.65,41.5,158.67,30
PLY00002568,Standard,50-59,Southeast,True,3,3,3,83,105,194.53,21.35,27.67,64.84,314
PLY00002569,Standard,50-59,West,True,3,3,3,79,99,256.03,34.98,26.33,85.34,37
PLY00002570,Standard,21-29,West,False,1,1,1,30,29,117.56,15.59,30.0,117.56,305
PLY00002572,Standard,40-49,Southeast,True,2,1,2,19,15,12.96,1.23,9.5,6.48,273
PLY00002573,Silver,50-59,Southwest,True,13,8,13,669,1147,5466.6,412.72,51.46,420.51,17
PLY00002574,Standard,30-39,Southeast,True,1,1,1,11,15,6.37,0.91,11.0,6.37,236
PLY00002575,Standard,50-59,Northeast,False,2,2,2,26,44,111.01,8.22,13.0,55.51,262
PLY00002576,Standard,30-39,Southeast,True,4,3,4,91,125,473.27,46.54,22.75,118.32,11
PLY00002577,Standard,21-29,Southwest,True,10,6,10,289,465,716.69,62.71,28.9,71.67,10
PLY00002578,Silver,40-49,Midwest,True,7,6,7,249,399,1496.67,155.27,35.57,213.81,0
PLY00002579,Silver,21-29,Southwest,True,5,4,5,200,295,647.54,17.88,40.0,129.51,18
PLY00002580,Standard,60+,Northeast,False,5,4,5,165,204,648.72,85.33,33.0,129.74,238
PLY00002581,Standard,60+,Northeast,True,3,2,3,48,60,237.69,15.16,16.0,79.23,172
PLY00002582,Standard,60+,Southwest,True,4,4,4,62,99,201.61,15.72,15.5,50.4,251
PLY00002583,Standard,30-39,Southwest,True,9,7,9,201,286,920.33,82.73,22.33,102.26,18
PLY00002584,Platinum,50-59,Southwest,False,4,4,4,110,165,1008.78,66.52,27.5,252.2,190
PLY00002585,Standard,40-49,Southeast,True,2,1,1,32,32,162.04,13.36,16.0,81.02,356
PLY00002586,Standard,50-59,Midwest,False,3,3,3,73,96,244.72,25.31,24.33,81.57,16
PLY00002587,Standard,40-49,Southeast,True,10,6,10,357,478,1368.22,102.43,35.7,136.82,15
PLY00002588,Gold,30-39,Southwest,True,2,2,2,60,69,289.87,39.34,30.0,144.94,193
PLY00002589,Standard,50-59,Southwest,False,3,2,3,42,51,66.16,5.87,14.0,22.05,277
PLY00002590,Standard,50-59,Southwest,True,5,3,5,177,274,929.59,73.94,35.4,185.92,30
PLY00002591,Standard,60+,Southeast,True,1,1,1,18,28,84.85,8.61,18.0,84.85,327
PLY00002592,Silver,60+,Midwest,False,2,2,2,64,83,380.73,43.73,32.0,190.37,21
PLY00002593,Silver,50-59,Midwest,True,7,4,7,251,397,1953.99,162.27,35.86,279.14,23
PLY00002594,Standard,21-29,West,True,4,2,4,98,158,367.38,33.55,24.5,91.85,26
PLY00002595,Gold,60+,Southwest,True,7,5,7,365,619,3387.9,252.24,52.14,483.99,17
PLY00002596,Silver,30-39,Southwest,False,2,1,2,46,68,62.84,8.56,23.0,31.42,248
PLY00002597,Gold,21-29,Southeast,True,10,8,9,410,710,3251.81,361.83,41.0,325.18,14
PLY00002598,Standard,60+,Southeast,True,2,2,2,27,23,86.02,7.15,13.5,43.01,224
PLY00002599,Gold,30-39,Southwest,True,5,5,5,118,178,407.29,38.57,23.6,81.46,22
PLY00002600,Silver,50-59,Midwest,True,8,6,8,184,235,915.66,107.76,23.0,114.46,5
PLY00002601,Standard,21-29,Northeast,False,4,4,4,101,169,620.52,77.36,25.25,155.13,154
PLY00002602,Standard,21-29,Midwest,False,6,5,6,118,174,286.85,26.06,19.67,47.81,10
PLY00002603,Gold,30-39,Southeast,False,7,5,7,301,504,2126.28,163.38,43.0,303.75,41
PLY00002604,Standard,60+,Midwest,True,7,5,7,139,179,369.05,33.92,19.86,52.72,24
PLY00002605,Standard,30-39,Midwest,True,1,1,1,7,7,19.91,1.77,7.0,19.91,306
PLY00002606,Standard,30-39,Southeast,True,4,3,4,119,153,269.17,25.73,29.75,67.29,224
PLY00002607,Silver,30-39,West,True,2,2,2,37,53,136.31,18.34,18.5,68.16,355
PLY00002608,Platinum,30-39,Northeast,True,2,2,2,48,59,96.88,12.19,24.0,48.44,194
PLY00002609,Standard,21-29,Southeast,False,3,3,3,47,65,284.52,25.86,15.67,94.84,167
PLY00002610,Standard,21-29,West,True,4,2,4,223,312,1174.97,113.22,55.75,293.74,18
PLY00002611,Gold,60+,West,True,5,4,5,146,264,610.06,51.86,29.2,122.01,23
PLY00002613,Gold,21-29,Southeast,True,5,4,5,151,138,130.52,16.44,30.2,26.1,20
PLY00002614,Standard,30-39,Northeast,False,4,3,3,107,119,242.32,28.32,26.75,60.58,23
PLY00002616,Standard,60+,Southwest,True,2,1,2,35,37,79.63,8.64,17.5,39.82,241
PLY00002617,Standard,30-39,Midwest,False,3,3,3,83,97,148.04,15.63,27.67,49.35,292
PLY00002618,Standard,60+,Northeast,True,4,3,4,50,65,186.18,15.96,12.5,46.55,6
PLY00002620,Standard,40-49,Southwest,True,6,5,6,246,385,1912.41,124.67,41.0,318.74,17
PLY00002621,Standard,60+,Northeast,False,1,1,1,7,6,22.56,2.07,7.0,22.56,342
PLY00002622,Standard,50-59,Southwest,True,5,4,5,145,245,977.2,92.69,29.0,195.44,8
PLY00002623,Standard,50-59,Midwest,True,1,1,1,18,25,205.92,30.02,18.0,205.92,312
PLY00002624,Platinum,50-59,Southwest,True,8,6,8,340,580,4414.88,432.86,42.5,551.86,18
PLY00002625,Standard,40-49,West,True,1,1,1,9,13,8.43,1.69,9.0,8.43,287
PLY00002626,Standard,50-59,Northeast,False,1,1,1,30,41,82.67,2.04,30.0,82.67,303
PLY00002627,Gold,21-29,Northeast,False,3,3,3,24,36,124.41,6.89,8.0,41.47,168
PLY00002628,Standard,21-29,Southeast,True,6,3,6,82,100,266.67,26.94,13.67,44.45,40
PLY00002629,Gold,21-29,Northeast,True,9,6,8,316,417,1805.92,185.77,35.11,200.66,10
PLY00002630,Gold,60+,Northeast,True,7,4,7,287,507,2726.99,314.07,41.0,389.57,10
PLY00002631,Gold,50-59,Midwest,False,3,3,3,62,116,364.73,21.87,20.67,121.58,315
PLY00002632,Standard,30-39,Southeast,False,2,1,1,73,92,185.89,12.09,36.5,92.95,345
PLY00002633,Standard,21-29,Northeast,True,2,2,2,29,46,161.16,17.43,14.5,80.58,276
PLY00002634,Standard,21-29,Southwest,True,7,5,6,222,339,506.9,54.58,31.71,72.41,9
PLY00002635,Standard,30-39,Southwest,True,6,5,6,287,484,2267.47,146.61,47.83,377.91,4
PLY00002636,Standard,60+,Northeast,True,2,2,2,62,75,160.6,8.37,31.0,80.3,210
PLY00002637,Standard,30-39,Midwest,True,2,2,2,27,31,41.93,3.41,13.5,20.97,300
PLY00002638,Platinum,21-29,Northeast,True,7,6,7,139,190,954.98,88.26,19.86,136.43,8
PLY00002639,Silver,30-39,Southeast,True,8,5,8,161,235,550.75,36.53,20.13,68.84,36
PLY00002640,Standard,50-59,West,True,3,2,3,89,150,233.0,25.81,29.67,77.67,52
PLY00002641,Standard,40-49,Southeast,True,12,8,12,425,709,2083.6,208.51,35.42,173.63,18
PLY00002642,Platinum,40-49,Midwest,False,8,6,8,342,651,4618.88,426.02,42.75,577.36,7
PLY00002643,Standard,40-49,Northeast,True,2,2,2,43,43,253.53,15.52,21.5,126.77,229
PLY00002644,Standard,50-59,Northeast,False,5,3,5,100,132,232.17,18.47,20.0,46.43,52
PLY00002645,Standard,40-49,West,True,11,5,11,447,825,2671.62,229.97,40.64,242.87,6
PLY00002646,Standard,40-49,Southwest,True,3,3,3,43,51,165.33,19.51,14.33,55.11,298
PLY00002648,Standard,60+,Southeast,True,5,5,5,138,214,664.35,63.39,27.6,132.87,22
PLY00002649,Standard,50-59,Midwest,False,3,2,3,57,79,182.14,17.66,19.0,60.71,13
PLY00002650,Platinum,50-59,Southwest,True,8,7,8,221,378,1557.93,150.73,27.63,194.74,11
PLY00002651,Silver,50-59,Northeast,False,5,5,5,175,240,759.39,72.27,35.0,151.88,43
PLY00002652,Standard,30-39,Southwest,True,6,4,6,155,222,560.27,42.52,25.83,93.38,0
PLY00002653,Gold,30-39,Southeast,True,2,2,2,64,84,168.34,10.55,32.0,84.17,146
PLY00002654,Standard,50-59,Southwest,True,6,3,6,211,336,1312.71,153.5,35.17,218.79,7
PLY00002656,Standard,30-39,Southeast,True,3,3,3,57,82,265.14,29.68,19.0,88.38,4
PLY00002657,Standard,30-39,Southwest,False,6,6,6,149,218,663.26,52.18,24.83,110.54,246
PLY00002658,Platinum,21-29,Midwest,True,2,1,2,32,37,131.93,5.46,16.0,65.97,196
PLY00002659,Standard,60+,Southwest,False,2,2,2,34,37,90.52,9.57,17.0,45.26,328
PLY00002660,Standard,40-49,Southeast,True,5,3,5,137,193,427.35,42.64,27.4,85.47,201
PLY00002661,Silver,60+,Northeast,True,6,5,6,165,249,514.8,31.98,27.5,85.8,2
PLY00002663,Standard,50-59,Midwest,True,4,4,4,60,78,158.83,17.3,15.0,39.71,107
PLY00002664,Standard,30-39,Midwest,True,3,2,3,40,58,436.44,33.14,13.33,145.48,305
PLY00002665,Standard,40-49,West,True,1,1,1,11,11,27.54,2.77,11.0,27.54,333
PLY00002666,Silver,30-39,Midwest,False,3,3,3,53,66,464.76,45.5,17.67,154.92,242
PLY00002667,Gold,60+,West,True,4,3,4,56,79,125.38,9.62,14.0,31.35,302
PLY00002668,Standard,50-59,Northeast,True,2,2,2,40,51,67.37,6.11,20.0,33.69,271
PLY00002669,Standard,30-39,West,True,3,2,3,70,110,431.93,47.93,23.33,143.98,187
PLY00002670,Standard,40-49,Northeast,True,6,5,6,123,157,536.92,53.35,20.5,89.49,15
PLY00002671,Silver,40-49,Southeast,True,2,2,2,24,36,88.27,6.88,12.0,44.14,288
PLY00002672,Standard,30-39,Northeast,True,3,2,3,49,64,221.28,22.5,16.33,73.76,13
PLY00002673,Standard,30-39,Midwest,False,4,3,4,288,484,1569.35,164.97,72.0,392.34,7
PLY00002674,Standard,60+,Southeast,False,1,1,1,8,13,33.69,2.9,8.0,33.69,131
PLY00002675,Platinum,60+,West,True,5,4,5,174,283,1465.57,160.47,34.8,293.11,208
PLY00002676,Silver,30-39,West,False,3,3,3,64,91,377.27,38.71,21.33,125.76,218
PLY00002677,Silver,50-59,Northeast,True,2,2,2,62,87,248.98,32.48,31.0,124.49,43
PLY00002678,Standard,21-29,Southwest,True,4,4,4,82,122,266.36,17.92,20.5,66.59,279
PLY00002679,Gold,30-39,Southwest,True,2,2,2,38,44,107.43,3.24,19.0,53.72,313
