player_id,loyalty_tier,age_band,home_region,marketing_opt_in,registered_active_flag,observation_cutoff_date,dataset_end_date,first_session_date,latest_historical_session_date,days_since_last_session,observed_player_lifetime_days,total_historical_sessions,sessions_last_30_days,sessions_last_90_days,locations_visited,machines_played,total_session_minutes,average_session_minutes,total_rounds,total_wager,total_payout,player_net_revenue,average_wager_per_session,wager_last_30_days,wager_last_90_days,revenue_last_30_days,revenue_last_90_days,sessions_per_observed_day,future_session_count,churn_flag
PLY00002226,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-09-05,2025-09-05,57,58,1,0,1,1,1,28,28.0,33,77.27,72.19,5.08,77.27,0.0,77.27,0.0,5.08,0.0172,3,0
PLY00002227,Standard,21-29,Southeast,0,1,2025-11-01,2025-12-31,2025-01-16,2025-02-23,251,290,2,0,0,2,2,22,11.0,23,118.12,108.63,9.49,59.06,0.0,0.0,0.0,0.0,0.0069,0,1
PLY00002228,Silver,21-29,Southeast,0,1,2025-11-01,2025-12-31,2025-07-07,2025-09-14,48,118,4,0,2,4,4,116,29.0,170,498.96,439.95,59.01,124.74,0.0,124.84,0.0,10.67,0.0339,3,0
PLY00002229,Standard,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-03-07,2025-05-15,170,240,2,0,0,2,2,17,8.5,22,52.99,49.43,3.56,26.495,0.0,0.0,0.0,0.0,0.0083,0,1
PLY00002230,Gold,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-03-04,2025-04-21,194,243,2,0,0,2,2,15,7.5,24,130.7,119.21,11.49,65.35,0.0,0.0,0.0,0.0,0.0082,0,1
PLY00002231,Standard,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-08-10,2025-09-09,53,84,2,0,2,1,2,26,13.0,26,64.73,57.72,7.01,32.365,0.0,64.73,0.0,7.01,0.0238,1,0
PLY00002232,Gold,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-07-06,2025-09-24,38,119,4,0,2,3,4,115,28.75,178,1281.24,1132.74,148.5,320.31,0.0,1038.59,0.0,120.47,0.0336,3,0
PLY00002233,Silver,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-07-31,2025-07-31,93,94,1,0,0,1,1,58,58.0,74,97.37,87.73,9.64,97.37,0.0,0.0,0.0,0.0,0.0106,0,1
PLY00002234,Standard,60+,Southwest,0,1,2025-11-01,2025-12-31,2025-06-29,2025-08-24,69,126,4,0,2,3,4,162,40.5,273,726.4,647.25,79.15,181.6,0.0,360.77,0.0,26.31,0.0317,1,0
PLY00002235,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-06-16,2025-08-25,68,139,4,0,2,4,4,72,18.0,108,130.37,115.88,14.49,32.5925,0.0,73.13,0.0,9.07,0.0288,3,0
PLY00002236,Platinum,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-09-19,2025-10-19,13,44,3,2,3,2,3,77,25.666666,122,1374.83,1294.48,80.35,458.276666,496.39,1374.83,20.95,80.35,0.0682,3,0
PLY00002237,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-01-30,2025-07-05,119,276,4,0,0,3,4,120,30.0,177,545.71,504.92,40.79,136.4275,0.0,0.0,0.0,0.0,0.0145,0,1
PLY00002238,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-06-02,2025-08-07,86,153,2,0,1,2,2,45,22.5,74,55.34,50.43,4.91,27.67,0.0,20.36,0.0,1.51,0.0131,0,1
PLY00002239,Standard,21-29,West,1,1,2025-11-01,2025-12-31,2025-04-24,2025-05-21,164,192,2,0,0,2,2,27,13.5,30,61.02,55.74,5.28,30.51,0.0,0.0,0.0,0.0,0.0104,0,1
PLY00002240,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-03-25,2025-05-23,162,222,3,0,0,3,3,37,12.333333,46,67.24,58.39,8.85,22.413333,0.0,0.0,0.0,0.0,0.0135,0,1
PLY00002241,Silver,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-03-13,2025-04-17,198,234,2,0,0,2,2,46,23.0,84,831.52,723.92,107.6,415.76,0.0,0.0,0.0,0.0,0.0085,0,1
PLY00002242,Gold,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-01-20,2025-06-27,127,286,6,0,0,5,6,157,26.166666,272,1043.05,939.79,103.26,173.841666,0.0,0.0,0.0,0.0,0.021,0,1
PLY00002243,Silver,21-29,Southeast,0,1,2025-11-01,2025-12-31,2025-08-28,2025-10-12,20,66,2,1,2,2,2,35,17.5,31,109.37,101.74,7.63,54.685,105.01,109.37,7.25,7.63,0.0303,2,0
PLY00002244,Standard,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-06-30,2025-08-24,69,125,2,0,1,1,1,14,7.0,22,86.41,79.59,6.82,43.205,0.0,22.6,0.0,1.99,0.016,3,0
PLY00002245,Silver,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-01-20,2025-07-20,104,286,5,0,0,3,5,92,18.4,147,434.47,394.99,39.48,86.894,0.0,0.0,0.0,0.0,0.0175,0,1
PLY00002246,Silver,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-06-16,2025-07-16,108,139,2,0,0,1,2,68,34.0,103,241.93,216.59,25.34,120.965,0.0,0.0,0.0,0.0,0.0144,2,0
PLY00002247,Standard,30-39,West,1,1,2025-11-01,2025-12-31,2025-09-22,2025-09-22,40,41,1,0,1,1,1,22,22.0,32,54.94,48.35,6.59,54.94,0.0,54.94,0.0,6.59,0.0244,1,0
PLY00002248,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-01-13,2025-01-13,292,293,1,0,0,1,1,14,14.0,19,95.27,88.69,6.58,95.27,0.0,0.0,0.0,0.0,0.0034,0,1
PLY00002250,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-04-02,2025-04-06,209,214,2,0,0,1,2,50,25.0,77,68.93,64.2,4.73,34.465,0.0,0.0,0.0,0.0,0.0093,0,1
PLY00002251,Platinum,21-29,Midwest,0,1,2025-11-01,2025-12-31,2025-03-16,2025-08-28,65,231,7,0,1,5,7,318,45.428571,605,2635.07,2421.4,213.67,376.438571,0.0,581.86,0.0,59.51,0.0303,0,1
PLY00002252,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-04-14,2025-08-06,87,202,4,0,1,3,4,63,15.75,93,426.85,391.79,35.06,106.7125,0.0,130.01,0.0,13.68,0.0198,2,0
PLY00002253,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-01-18,2025-06-08,146,288,3,0,0,2,3,54,18.0,59,151.7,142.37,9.33,50.566666,0.0,0.0,0.0,0.0,0.0104,0,1
PLY00002254,Gold,50-59,Northeast,0,1,2025-11-01,2025-12-31,2025-03-14,2025-05-04,181,233,2,0,0,2,2,59,29.5,69,541.46,503.19,38.27,270.73,0.0,0.0,0.0,0.0,0.0086,0,1
PLY00002255,Silver,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-05-30,2025-08-05,88,156,4,0,1,3,4,98,24.5,150,594.08,533.86,60.22,148.52,0.0,263.01,0.0,19.03,0.0256,3,0
PLY00002256,Standard,50-59,Southeast,0,1,2025-11-01,2025-12-31,2025-08-18,2025-08-25,68,76,2,0,2,2,2,40,20.0,53,88.18,80.79,7.39,44.09,0.0,88.18,0.0,7.39,0.0263,2,0
PLY00002257,Gold,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-07-11,2025-09-22,40,114,4,0,3,4,4,90,22.5,128,564.6,524.17,40.43,141.15,0.0,551.42,0.0,39.48,0.0351,1,0
PLY00002258,Gold,50-59,Midwest,0,1,2025-11-01,2025-12-31,2025-01-28,2025-06-13,141,278,4,0,0,2,4,87,21.75,89,252.24,227.3,24.94,63.06,0.0,0.0,0.0,0.0,0.0144,0,1
PLY00002259,Silver,50-59,West,1,1,2025-11-01,2025-12-31,2025-02-04,2025-02-04,270,271,1,0,0,1,1,13,13.0,18,99.09,85.85,13.24,99.09,0.0,0.0,0.0,0.0,0.0037,0,1
PLY00002260,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-01-12,2025-02-15,259,294,5,0,0,5,5,61,12.2,79,147.76,130.42,17.34,29.552,0.0,0.0,0.0,0.0,0.017,0,1
PLY00002261,Silver,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-04-26,2025-10-03,29,190,5,1,1,3,5,123,24.6,178,539.63,483.68,55.95,107.926,157.38,157.38,19.62,19.62,0.0263,1,0
PLY00002262,Silver,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-06-07,2025-10-30,2,148,3,1,2,3,3,54,18.0,77,355.36,329.34,26.02,118.453333,28.77,36.12,0.19,0.47,0.0203,1,0
PLY00002263,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-07-09,2025-10-19,13,116,4,2,3,3,4,107,26.75,160,597.9,559.43,38.47,149.475,477.92,566.4,28.96,37.4,0.0345,2,0
PLY00002264,Silver,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-01-17,2025-05-04,181,289,5,0,0,4,5,154,30.8,211,716.96,662.21,54.75,143.392,0.0,0.0,0.0,0.0,0.0173,0,1
PLY00002265,Gold,21-29,Midwest,0,1,2025-11-01,2025-12-31,2025-01-12,2025-06-08,146,294,8,0,0,6,7,204,25.5,272,1077.9,974.86,103.04,134.7375,0.0,0.0,0.0,0.0,0.0272,0,1
PLY00002266,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-06-15,2025-10-10,22,140,5,1,3,5,5,202,40.4,281,927.16,841.72,85.44,185.432,346.14,705.14,19.9,51.12,0.0357,3,0
PLY00002267,Silver,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-01-03,2025-04-18,197,303,2,0,0,2,2,30,15.0,25,63.13,57.81,5.32,31.565,0.0,0.0,0.0,0.0,0.0066,0,1
PLY00002268,Standard,60+,West,1,1,2025-11-01,2025-12-31,2025-02-26,2025-03-24,222,249,3,0,0,3,3,64,21.333333,86,304.21,266.93,37.28,101.403333,0.0,0.0,0.0,0.0,0.012,0,1
PLY00002269,Standard,50-59,Southwest,0,1,2025-11-01,2025-12-31,2025-08-07,2025-10-17,15,87,3,1,3,3,3,172,57.333333,222,485.44,427.49,57.95,161.813333,434.42,485.44,55.02,57.95,0.0345,3,0
PLY00002270,Standard,21-29,West,0,1,2025-11-01,2025-12-31,2025-01-13,2025-05-21,164,293,6,0,0,3,6,146,24.333333,197,373.94,334.53,39.41,62.323333,0.0,0.0,0.0,0.0,0.0205,0,1
PLY00002272,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-01-31,2025-03-13,233,275,4,0,0,4,4,67,16.75,88,98.71,93.45,5.26,24.6775,0.0,0.0,0.0,0.0,0.0145,0,1
PLY00002273,Silver,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-07-20,2025-09-25,37,105,5,0,4,5,5,140,28.0,243,1162.9,1038.26,124.64,232.58,0.0,934.5,0.0,88.33,0.0476,3,0
PLY00002274,Silver,30-39,West,0,1,2025-11-01,2025-12-31,2025-02-04,2025-04-20,195,271,3,0,0,3,3,87,29.0,131,689.45,598.52,90.93,229.816666,0.0,0.0,0.0,0.0,0.0111,0,1
PLY00002275,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-01-31,2025-03-29,217,275,4,0,0,3,4,47,11.75,78,367.5,349.02,18.48,91.875,0.0,0.0,0.0,0.0,0.0145,0,1
PLY00002276,Standard,40-49,Northeast,0,1,2025-11-01,2025-12-31,2025-03-01,2025-03-01,245,246,1,0,0,1,1,30,30.0,44,117.92,107.5,10.42,117.92,0.0,0.0,0.0,0.0,0.0041,0,1
PLY00002277,Standard,40-49,Midwest,0,1,2025-11-01,2025-12-31,2025-08-16,2025-09-19,43,78,2,0,2,1,2,14,7.0,17,26.28,23.91,2.37,13.14,0.0,26.28,0.0,2.37,0.0256,3,0
PLY00002278,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-04-11,2025-09-16,46,205,2,0,1,2,2,41,20.5,45,72.42,66.91,5.51,36.21,0.0,8.44,0.0,0.5,0.0098,1,0
PLY00002279,Standard,21-29,West,1,1,2025-11-01,2025-12-31,2025-02-26,2025-07-12,112,249,5,0,0,4,5,69,13.8,109,428.45,388.49,39.96,85.69,0.0,0.0,0.0,0.0,0.0201,0,1
PLY00002280,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-03-27,2025-04-07,208,220,2,0,0,2,2,30,15.0,44,71.32,66.92,4.4,35.66,0.0,0.0,0.0,0.0,0.0091,0,1
PLY00002281,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-01-18,2025-01-24,281,288,2,0,0,2,2,46,23.0,51,105.06,92.99,12.07,52.53,0.0,0.0,0.0,0.0,0.0069,0,1
PLY00002282,Platinum,60+,Southeast,0,1,2025-11-01,2025-12-31,2025-08-17,2025-10-11,21,77,4,1,4,4,4,61,15.25,100,782.02,715.4,66.62,195.505,92.27,782.02,12.34,66.62,0.0519,4,0
PLY00002283,Gold,60+,West,1,1,2025-11-01,2025-12-31,2025-07-09,2025-09-07,55,116,2,0,1,2,2,58,29.0,70,415.49,371.55,43.94,207.745,0.0,53.97,0.0,5.35,0.0172,1,0
PLY00002284,Standard,30-39,West,0,1,2025-11-01,2025-12-31,2025-04-08,2025-04-08,207,208,1,0,0,1,1,16,16.0,21,19.64,18.36,1.28,19.64,0.0,0.0,0.0,0.0,0.0048,0,1
PLY00002285,Gold,50-59,West,0,1,2025-11-01,2025-12-31,2025-03-11,2025-03-11,235,236,1,0,0,1,1,36,36.0,26,182.87,172.83,10.04,182.87,0.0,0.0,0.0,0.0,0.0042,0,1
PLY00002286,Gold,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-06-27,2025-06-27,127,128,1,0,0,1,1,36,36.0,55,160.17,144.39,15.78,160.17,0.0,0.0,0.0,0.0,0.0078,3,0
PLY00002287,Silver,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-03-16,2025-06-16,138,231,3,0,0,2,3,68,22.666666,95,455.96,417.2,38.76,151.986666,0.0,0.0,0.0,0.0,0.013,0,1
PLY00002288,Silver,40-49,West,1,1,2025-11-01,2025-12-31,2025-03-05,2025-08-25,68,242,4,0,1,4,4,156,39.0,216,1228.1,1076.59,151.51,307.025,0.0,71.45,0.0,6.33,0.0165,0,1
PLY00002289,Standard,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-03-22,2025-06-14,140,225,2,0,0,2,2,38,19.0,55,156.97,141.38,15.59,78.485,0.0,0.0,0.0,0.0,0.0089,0,1
PLY00002290,Gold,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-08-08,2025-10-24,8,86,4,2,4,4,4,215,53.75,332,2126.42,1993.31,133.11,531.605,1745.09,2126.42,92.45,133.11,0.0465,3,0
PLY00002291,Silver,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-01-26,2025-06-12,142,280,4,0,0,4,4,156,39.0,214,483.18,441.76,41.42,120.795,0.0,0.0,0.0,0.0,0.0143,0,1
PLY00002292,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-01-02,2025-01-02,303,304,1,0,0,1,1,7,7.0,5,6.85,6.55,0.3,6.85,0.0,0.0,0.0,0.0,0.0033,0,1
PLY00002293,Silver,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-01-09,2025-03-14,232,297,2,0,0,2,2,65,32.5,106,76.44,69.71,6.73,38.22,0.0,0.0,0.0,0.0,0.0067,0,1
PLY00002294,Standard,21-29,West,1,1,2025-11-01,2025-12-31,2025-05-12,2025-10-06,26,174,3,1,2,2,3,55,18.333333,71,130.91,124.85,6.06,43.636666,29.74,122.73,2.14,5.35,0.0172,2,0
PLY00002295,Gold,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-08-11,2025-08-11,82,83,1,0,1,1,1,5,5.0,7,40.29,37.8,2.49,40.29,0.0,40.29,0.0,2.49,0.012,6,0
PLY00002296,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-03-06,2025-03-06,240,241,1,0,0,1,1,9,9.0,12,21.59,19.77,1.82,21.59,0.0,0.0,0.0,0.0,0.0041,0,1
PLY00002297,Gold,30-39,Southwest,0,1,2025-11-01,2025-12-31,2025-01-13,2025-06-23,131,293,7,0,0,6,7,204,29.142857,280,1727.6,1566.03,161.57,246.8,0.0,0.0,0.0,0.0,0.0239,0,1
PLY00002298,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-05-28,2025-10-07,25,158,3,1,1,2,3,47,15.666666,67,209.49,194.17,15.32,69.83,12.06,12.06,1.51,1.51,0.019,2,0
PLY00002299,Gold,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-04-23,2025-10-11,21,193,3,1,1,2,3,139,46.333333,246,874.42,817.45,56.97,291.473333,215.93,215.93,17.12,17.12,0.0155,4,0
PLY00002300,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-03-03,2025-06-02,152,244,4,0,0,3,4,132,33.0,213,953.35,870.85,82.5,238.3375,0.0,0.0,0.0,0.0,0.0164,0,1
PLY00002301,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-03-10,2025-10-18,14,237,4,1,3,3,4,119,29.75,145,341.93,306.01,35.92,85.4825,81.18,300.38,9.63,34.37,0.0169,1,0
PLY00002302,Silver,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-01-21,2025-06-01,153,285,4,0,0,3,3,71,17.75,103,515.9,434.86,81.04,128.975,0.0,0.0,0.0,0.0,0.014,0,1
PLY00002305,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-03-25,2025-06-25,129,222,2,0,0,2,2,28,14.0,42,63.08,57.65,5.43,31.54,0.0,0.0,0.0,0.0,0.009,0,1
PLY00002306,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-09-10,2025-10-13,19,53,4,2,4,4,4,60,15.0,92,182.23,170.72,11.51,45.5575,90.49,182.23,4.71,11.51,0.0755,3,0
PLY00002307,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-01-24,2025-06-09,145,282,4,0,0,4,4,54,13.5,97,94.92,86.8,8.12,23.73,0.0,0.0,0.0,0.0,0.0142,0,1
PLY00002308,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-07-08,2025-07-08,116,117,1,0,0,1,1,41,41.0,53,111.94,98.33,13.61,111.94,0.0,0.0,0.0,0.0,0.0085,1,0
PLY00002309,Gold,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-06-24,2025-09-16,46,131,5,0,3,5,5,141,28.2,189,801.47,725.86,75.61,160.294,0.0,659.29,0.0,62.82,0.0382,2,0
PLY00002310,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-03-04,2025-03-09,237,243,2,0,0,2,2,60,30.0,62,15.5,14.72,0.78,7.75,0.0,0.0,0.0,0.0,0.0082,0,1
PLY00002311,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-02-18,2025-05-01,184,257,3,0,0,3,3,43,14.333333,71,207.17,192.72,14.45,69.056666,0.0,0.0,0.0,0.0,0.0117,0,1
PLY00002312,Silver,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-04-29,2025-09-02,60,187,5,0,1,4,5,145,29.0,218,735.72,655.53,80.19,147.144,0.0,113.79,0.0,9.51,0.0267,2,0
PLY00002314,Silver,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-08-26,2025-08-26,67,68,1,0,1,1,1,15,15.0,24,11.14,9.36,1.78,11.14,0.0,11.14,0.0,1.78,0.0147,0,1
PLY00002315,Silver,50-59,Northeast,0,1,2025-11-01,2025-12-31,2025-06-07,2025-06-07,147,148,1,0,0,1,1,44,44.0,73,364.12,320.03,44.09,364.12,0.0,0.0,0.0,0.0,0.0068,0,1
PLY00002316,Silver,50-59,West,1,1,2025-11-01,2025-12-31,2025-01-24,2025-06-03,151,282,6,0,0,6,6,389,64.833333,674,3547.88,3169.67,378.21,591.313333,0.0,0.0,0.0,0.0,0.0213,0,1
PLY00002317,Gold,50-59,Midwest,0,1,2025-11-01,2025-12-31,2025-03-15,2025-08-07,86,232,4,0,1,4,4,206,51.5,380,1415.52,1262.94,152.58,353.88,0.0,218.57,0.0,24.02,0.0172,6,0
PLY00002318,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-06-12,2025-09-26,36,143,4,0,3,3,4,121,30.25,170,436.74,390.23,46.51,109.185,0.0,258.96,0.0,24.06,0.028,2,0
PLY00002319,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-02-25,2025-02-25,249,250,1,0,0,1,1,5,5.0,6,3.69,3.45,0.24,3.69,0.0,0.0,0.0,0.0,0.004,0,1
PLY00002320,Standard,30-39,Southeast,0,1,2025-11-01,2025-12-31,2025-06-02,2025-10-22,10,153,3,2,2,3,3,89,29.666666,155,490.64,433.3,57.34,163.546666,206.75,206.75,18.12,18.12,0.0196,2,0
PLY00002321,Standard,60+,Midwest,0,1,2025-11-01,2025-12-31,2025-08-07,2025-08-29,64,87,3,0,3,3,3,185,61.666666,298,514.64,469.92,44.72,171.546666,0.0,514.64,0.0,44.72,0.0345,2,0
PLY00002322,Standard,21-29,Northeast,0,1,2025-11-01,2025-12-31,2025-02-19,2025-05-12,173,256,4,0,0,3,4,66,16.5,108,315.03,281.34,33.69,78.7575,0.0,0.0,0.0,0.0,0.0156,0,1
PLY00002323,Standard,60+,Southwest,0,1,2025-11-01,2025-12-31,2025-01-25,2025-01-25,280,281,1,0,0,1,1,6,6.0,9,16.2,15.38,0.82,16.2,0.0,0.0,0.0,0.0,0.0036,0,1
PLY00002324,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-06-15,2025-07-19,105,140,3,0,0,3,3,37,12.333333,38,66.97,63.15,3.82,22.323333,0.0,0.0,0.0,0.0,0.0214,1,0
PLY00002325,Silver,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-07-09,2025-09-16,46,116,4,0,2,2,3,165,41.25,197,578.03,527.23,50.8,144.5075,0.0,255.18,0.0,20.54,0.0345,1,0
PLY00002326,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-01-21,2025-03-31,215,285,5,0,0,4,5,88,17.6,131,203.36,184.74,18.62,40.672,0.0,0.0,0.0,0.0,0.0175,0,1
PLY00002327,Standard,50-59,Southwest,0,1,2025-11-01,2025-12-31,2025-02-22,2025-04-01,214,253,3,0,0,2,3,21,7.0,25,35.53,33.06,2.47,11.843333,0.0,0.0,0.0,0.0,0.0119,0,1
PLY00002328,Gold,60+,Northeast,0,1,2025-11-01,2025-12-31,2025-02-13,2025-03-08,238,262,3,0,0,3,3,65,21.666666,103,1024.18,894.19,129.99,341.393333,0.0,0.0,0.0,0.0,0.0115,0,1
PLY00002329,Silver,30-39,Southeast,0,1,2025-11-01,2025-12-31,2025-05-13,2025-06-14,140,173,2,0,0,2,2,25,12.5,32,139.88,128.31,11.57,69.94,0.0,0.0,0.0,0.0,0.0116,0,1
PLY00002330,Standard,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-03-24,2025-08-20,73,223,3,0,1,3,3,92,30.666666,138,363.1,335.49,27.61,121.033333,0.0,101.87,0.0,3.67,0.0135,0,1
PLY00002331,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-06-24,2025-09-13,49,131,5,0,2,4,5,169,33.8,256,447.9,404.55,43.35,89.58,0.0,51.13,0.0,6.31,0.0382,1,0
PLY00002332,Silver,40-49,West,1,1,2025-11-01,2025-12-31,2025-01-15,2025-09-23,39,291,7,0,1,5,7,113,16.142857,196,714.1,629.67,84.43,102.014285,0.0,25.71,0.0,1.47,0.0241,0,1
PLY00002333,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-04-16,2025-08-21,72,200,4,0,1,4,4,63,15.75,84,126.69,116.64,10.05,31.6725,0.0,55.02,0.0,5.75,0.02,1,0
PLY00002334,Silver,40-49,Midwest,0,1,2025-11-01,2025-12-31,2025-05-15,2025-09-12,50,171,5,0,2,4,5,164,32.8,237,396.85,356.84,40.01,79.37,0.0,174.47,0.0,23.17,0.0292,4,0
PLY00002335,Silver,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-07-13,2025-07-13,111,112,1,0,0,1,1,5,5.0,6,12.46,12.55,-0.09,12.46,0.0,0.0,0.0,0.0,0.0089,0,1
PLY00002336,Gold,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-01-19,2025-09-26,36,287,5,0,1,5,5,75,15.0,113,386.22,342.91,43.31,77.244,0.0,9.24,0.0,0.99,0.0174,0,1
PLY00002337,Standard,30-39,Northeast,0,1,2025-11-01,2025-12-31,2025-02-13,2025-09-09,53,262,4,0,2,3,4,166,41.5,268,614.1,546.99,67.11,153.525,0.0,427.98,0.0,39.13,0.0153,2,0
PLY00002338,Standard,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-06-19,2025-10-17,15,136,6,2,4,4,6,145,24.166666,251,742.77,658.65,84.12,123.795,164.55,696.47,17.22,79.99,0.0441,1,0
PLY00002339,Gold,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-06-02,2025-10-28,4,153,5,1,1,4,4,78,15.6,100,571.84,522.19,49.65,114.368,36.26,36.26,4.24,4.24,0.0327,2,0
PLY00002340,Platinum,30-39,West,0,1,2025-11-01,2025-12-31,2025-01-21,2025-09-23,39,285,3,0,1,3,3,38,12.666666,49,234.7,218.82,15.88,78.233333,0.0,49.41,0.0,2.73,0.0105,0,1
PLY00002341,Standard,50-59,Southeast,0,1,2025-11-01,2025-12-31,2025-02-26,2025-03-26,220,249,3,0,0,3,3,106,35.333333,177,430.25,391.45,38.8,143.416666,0.0,0.0,0.0,0.0,0.012,0,1
PLY00002342,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-06-25,2025-06-25,129,130,1,0,0,1,1,11,11.0,15,35.7,31.36,4.34,35.7,0.0,0.0,0.0,0.0,0.0077,4,0
PLY00002343,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-01-08,2025-04-23,192,298,4,0,0,4,4,153,38.25,246,1643.23,1523.09,120.14,410.8075,0.0,0.0,0.0,0.0,0.0134,0,1
PLY00002344,Silver,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-06-09,2025-06-21,133,146,2,0,0,2,2,50,25.0,45,181.34,171.8,9.54,90.67,0.0,0.0,0.0,0.0,0.0137,1,0
PLY00002345,Gold,21-29,West,0,1,2025-11-01,2025-12-31,2025-01-26,2025-06-30,124,280,8,0,0,4,8,186,23.25,323,1864.43,1680.12,184.31,233.05375,0.0,0.0,0.0,0.0,0.0286,0,1
PLY00002347,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-05-06,2025-09-19,43,180,4,0,3,4,4,60,15.0,72,220.58,200.63,19.95,55.145,0.0,162.01,0.0,14.35,0.0222,4,0
PLY00002348,Standard,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-11,2025-06-23,131,295,4,0,0,4,4,66,16.5,87,346.99,330.13,16.86,86.7475,0.0,0.0,0.0,0.0,0.0136,0,1
PLY00002349,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-10-08,2025-10-08,24,25,1,1,1,1,1,41,41.0,61,61.06,53.09,7.97,61.06,61.06,61.06,7.97,7.97,0.04,2,0
PLY00002350,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-10-12,2025-10-30,2,21,3,3,3,3,3,110,36.666666,166,734.13,681.71,52.42,244.71,734.13,734.13,52.42,52.42,0.1429,6,0
